"call_Id","date","employee_Id","length_mins","product","outcome","survey_rating","first_Name","last_Name","employee_Id","office_City","office_State","region","team","supervisor"
"C004380",2022-02-21 19:00:00,"E00050",5,"Google 790","Denied Claim",3,"Emilis","Wilks","E00050","Scottsbluff","Nebraska","West",8,"Jennifer Anniston"
"C004381",2022-02-23 19:00:00,"E00006",15,"Apple 120","Denied Claim",2,"Juan","Schwartz","E00006","Omaha","Nebraska","East",1,"Tom Cruise"
"C004382",2022-01-05 19:00:00,"E00006",19,"Apple 120","Return and Refund",2,"Juan","Schwartz","E00006","Omaha","Nebraska","East",1,"Tom Cruise"
"C004383",2022-01-04 19:00:00,"E00050",9,"Nokia 680","Return and Refund",2,"Emilis","Wilks","E00050","Scottsbluff","Nebraska","West",8,"Jennifer Anniston"
"C004384",2022-01-05 19:00:00,"E00004",1,"Apple 120","Return and Refund",2,"Sherri","Murillo","E00004","Omaha","Nebraska","East",1,"Tom Cruise"
"C004385",2022-01-06 19:00:00,"E00018",21,"Nokia 680","Denied Claim",2,"Maci","Kinney","E00018","Chadron","Nebraska","North",3,"Sandra Bullock"
"C004386",2022-01-09 19:00:00,"E00050",6,"Apple 120","Issue Resolved",2,"Emilis","Wilks","E00050","Scottsbluff","Nebraska","West",8,"Jennifer Anniston"
"C004387",2022-01-11 19:00:00,"E00050",22,"Apple 120","Issue Resolved",2,"Emilis","Wilks","E00050","Scottsbluff","Nebraska","West",8,"Jennifer Anniston"
"C004388",2022-01-13 19:00:00,"E00011",1,"Apple 120","Denied Claim",2,"Nora","Snider","E00011","Omaha","Nebraska","East",2,"Tom Hanks"
"C004389",2022-01-16 19:00:00,"E00050",30,"Google 790","Denied Claim",2,"Emilis","Wilks","E00050","Scottsbluff","Nebraska","West",8,"Jennifer Anniston"
"C004390",2022-01-17 19:00:00,"E00001",5,"Apple 120","Denied Claim",1,"Finlay","Klein","E00001","Omaha","Nebraska","East",1,"Tom Cruise"
"C004391",2022-01-20 19:00:00,"E00004",1,"Nokia 680","Denied Claim",2,"Sherri","Murillo","E00004","Omaha","Nebraska","East",1,"Tom Cruise"
"C004392",2022-01-23 19:00:00,"E00001",2,"Apple 120","Denied Claim",2,"Finlay","Klein","E00001","Omaha","Nebraska","East",1,"Tom Cruise"
"C004393",2022-01-24 19:00:00,"E00050",28,"Nokia 680","Return and Refund",2,"Emilis","Wilks","E00050","Scottsbluff","Nebraska","West",8,"Jennifer Anniston"
"C004394",2022-01-30 19:00:00,"E00050",27,"Nokia 680","Issue Resolved",2,"Emilis","Wilks","E00050","Scottsbluff","Nebraska","West",8,"Jennifer Anniston"
"C004395",2022-01-31 19:00:00,"E00039",3,"Nokia 680","Denied Claim",3,"April","Gill","E00039","Holdrege","Nebraska","South",6,"Morgan Freeman"
"C004396",2022-02-02 19:00:00,"E00020",29,"Nokia 680","Return and Refund",4,"Giovanni","Porter","E00020","Chadron","Nebraska","North",3,"Sandra Bullock"
"C004397",2022-02-03 19:00:00,"E00017",27,"Google 790","Return and Refund",3,"Lewie","Garcia","E00017","Chadron","Nebraska","North",3,"Sandra Bullock"
"C004398",2022-02-08 19:00:00,"E00025",25,"Google 790","Issue Resolved",5,"Baran","Petersen","E00025","Chadron","Nebraska","North",4,"Channing Tatum"
"C004399",2022-02-09 19:00:00,"E00034",27,"Nokia 680","Issue Resolved",5,"Sarah","Devlin","E00034","Holdrege","Nebraska","South",5,"Amanda Bynes"
"C004400",2022-02-10 19:00:00,"E00036",11,"Google 790","Denied Claim",3,"Raya","Hooper","E00036","Holdrege","Nebraska","South",6,"Morgan Freeman"
"C004401",2022-02-14 19:00:00,"E00031",30,"Google 790","Return and Refund",5,"Fatema","Dowling","E00031","Holdrege","Nebraska","South",5,"Amanda Bynes"
"C004402",2022-02-16 19:00:00,"E00018",18,"Apple 120","Issue Resolved",4,"Maci","Kinney","E00018","Chadron","Nebraska","North",3,"Sandra Bullock"
"C004403",2022-02-17 19:00:00,"E00016",24,"Google 790","Issue Resolved",4,"Paolo","Vega","E00016","Chadron","Nebraska","North",3,"Sandra Bullock"
"C004404",2022-02-20 19:00:00,"E00037",17,"Apple 120","Return and Refund",3,"Zubair","Mccullough","E00037","Holdrege","Nebraska","South",6,"Morgan Freeman"
"C004405",2022-02-21 19:00:00,"E00025",3,"Apple 120","Issue Resolved",4,"Baran","Petersen","E00025","Chadron","Nebraska","North",4,"Channing Tatum"
"C004406",2022-02-23 19:00:00,"E00050",17,"Google 790","Issue Resolved",3,"Emilis","Wilks","E00050","Scottsbluff","Nebraska","West",8,"Jennifer Anniston"
"C004407",2022-01-05 19:00:00,"E00022",10,"Nokia 680","Return and Refund",3,"Donnie","Watts","E00022","Chadron","Nebraska","North",4,"Channing Tatum"
"C004408",2022-01-04 19:00:00,"E00050",17,"Google 790","Issue Resolved",2,"Emilis","Wilks","E00050","Scottsbluff","Nebraska","West",8,"Jennifer Anniston"
"C004409",2022-01-05 19:00:00,"E00017",3,"Google 790","Denied Claim",1,"Lewie","Garcia","E00017","Chadron","Nebraska","North",3,"Sandra Bullock"
"C004410",2022-01-06 19:00:00,"E00039",23,"Google 790","Return and Refund",2,"April","Gill","E00039","Holdrege","Nebraska","South",6,"Morgan Freeman"
"C004411",2022-01-09 19:00:00,"E00019",20,"Nokia 680","Denied Claim",1,"Dawud","Daniel","E00019","Chadron","Nebraska","North",3,"Sandra Bullock"
"C004412",2022-01-11 19:00:00,"E00026",30,"Nokia 680","Denied Claim",1,"Rachael","Legge","E00026","Chadron","Nebraska","North",4,"Channing Tatum"
"C004413",2022-01-13 19:00:00,"E00008",27,"Nokia 680","Issue Resolved",4,"Rufus","Boyer","E00008","Omaha","Nebraska","East",2,"Tom Hanks"
"C004414",2022-01-16 19:00:00,"E00012",18,"Google 790","Denied Claim",2,"Isma","Velez","E00012","Omaha","Nebraska","East",2,"Tom Hanks"
"C004415",2022-01-17 19:00:00,"E00037",14,"Apple 120","Return and Refund",2,"Zubair","Mccullough","E00037","Holdrege","Nebraska","South",6,"Morgan Freeman"
"C004416",2022-01-20 19:00:00,"E00050",19,"Nokia 680","Issue Resolved",2,"Emilis","Wilks","E00050","Scottsbluff","Nebraska","West",8,"Jennifer Anniston"
"C004417",2022-01-23 19:00:00,"E00030",11,"Apple 120","Issue Resolved",4,"Louisa","Brock","E00030","Holdrege","Nebraska","South",5,"Amanda Bynes"
"C004418",2022-01-24 19:00:00,"E00032",5,"Apple 120","Issue Resolved",5,"Owais","Workman","E00032","Holdrege","Nebraska","South",5,"Amanda Bynes"
"C004419",2022-01-30 19:00:00,"E00050",11,"Nokia 680","Issue Resolved",2,"Emilis","Wilks","E00050","Scottsbluff","Nebraska","West",8,"Jennifer Anniston"
"C004420",2022-01-31 19:00:00,"E00005",12,"Nokia 680","Issue Resolved",2,"Marion","Rosas","E00005","Omaha","Nebraska","East",1,"Tom Cruise"
"C004421",2022-02-02 19:00:00,"E00050",17,"Apple 120","Denied Claim",3,"Emilis","Wilks","E00050","Scottsbluff","Nebraska","West",8,"Jennifer Anniston"
"C004422",2022-02-03 19:00:00,"E00026",13,"Nokia 680","Denied Claim",1,"Rachael","Legge","E00026","Chadron","Nebraska","North",4,"Channing Tatum"
"C004423",2022-02-08 19:00:00,"E00009",21,"Google 790","Return and Refund",5,"Reanna","Arellano","E00009","Omaha","Nebraska","East",2,"Tom Hanks"
"C004424",2022-02-09 19:00:00,"E00005",6,"Apple 120","Denied Claim",2,"Marion","Rosas","E00005","Omaha","Nebraska","East",1,"Tom Cruise"
"C004425",2022-02-10 19:00:00,"E00003",13,"Google 790","Denied Claim",2,"Abraham","Whitley","E00003","Omaha","Nebraska","East",1,"Tom Cruise"
"C004426",2022-02-14 19:00:00,"E00024",4,"Google 790","Return and Refund",2,"Ramone","Whitehouse","E00024","Chadron","Nebraska","North",4,"Channing Tatum"
"C004427",2022-02-16 19:00:00,"E00027",27,"Nokia 680","Issue Resolved",4,"Brayden","Franklin","E00027","Chadron","Nebraska","North",4,"Channing Tatum"
"C004428",2022-02-17 19:00:00,"E00025",27,"Google 790","Return and Refund",5,"Baran","Petersen","E00025","Chadron","Nebraska","North",4,"Channing Tatum"
"C004429",2022-02-20 19:00:00,"E00006",22,"Apple 120","Issue Resolved",2,"Juan","Schwartz","E00006","Omaha","Nebraska","East",1,"Tom Cruise"
"C004430",2022-02-21 19:00:00,"E00019",3,"Google 790","Return and Refund",3,"Dawud","Daniel","E00019","Chadron","Nebraska","North",3,"Sandra Bullock"
"C004431",2022-02-23 19:00:00,"E00050",17,"Nokia 680","Return and Refund",3,"Emilis","Wilks","E00050","Scottsbluff","Nebraska","West",8,"Jennifer Anniston"
"C004432",2022-01-05 19:00:00,"E00030",28,"Nokia 680","Denied Claim",1,"Louisa","Brock","E00030","Holdrege","Nebraska","South",5,"Amanda Bynes"
"C004433",2022-01-04 19:00:00,"E00028",20,"Apple 120","Denied Claim",2,"Cyrus","Vaughan","E00028","Chadron","Nebraska","North",4,"Channing Tatum"
"C004434",2022-01-05 19:00:00,"E00035",6,"Apple 120","Issue Resolved",2,"Marianna","Thorpe","E00035","Holdrege","Nebraska","South",6,"Morgan Freeman"
"C004435",2022-01-06 19:00:00,"E00017",17,"Apple 120","Return and Refund",3,"Lewie","Garcia","E00017","Chadron","Nebraska","North",3,"Sandra Bullock"
"C004436",2022-01-09 19:00:00,"E00050",15,"Google 790","Return and Refund",2,"Emilis","Wilks","E00050","Scottsbluff","Nebraska","West",8,"Jennifer Anniston"
"C004437",2022-01-11 19:00:00,"E00034",19,"Apple 120","Issue Resolved",5,"Sarah","Devlin","E00034","Holdrege","Nebraska","South",5,"Amanda Bynes"
"C004438",2022-01-13 19:00:00,"E00050",16,"Google 790","Denied Claim",2,"Emilis","Wilks","E00050","Scottsbluff","Nebraska","West",8,"Jennifer Anniston"
"C004439",2022-01-16 19:00:00,"E00050",15,"Google 790","Return and Refund",2,"Emilis","Wilks","E00050","Scottsbluff","Nebraska","West",8,"Jennifer Anniston"
"C004440",2022-01-17 19:00:00,"E00050",18,"Apple 120","Issue Resolved",2,"Emilis","Wilks","E00050","Scottsbluff","Nebraska","West",8,"Jennifer Anniston"
"C004441",2022-01-20 19:00:00,"E00017",14,"Apple 120","Return and Refund",4,"Lewie","Garcia","E00017","Chadron","Nebraska","North",3,"Sandra Bullock"
"C004442",2022-01-23 19:00:00,"E00029",30,"Google 790","Return and Refund",3,"Tulisa","Haworth","E00029","Chadron","Nebraska","North",4,"Channing Tatum"
"C004443",2022-01-24 19:00:00,"E00001",7,"Nokia 680","Denied Claim",1,"Finlay","Klein","E00001","Omaha","Nebraska","East",1,"Tom Cruise"
"C004444",2022-01-30 19:00:00,"E00015",2,"Nokia 680","Issue Resolved",1,"Huzaifa","Benitez","E00015","Chadron","Nebraska","North",3,"Sandra Bullock"
"C004445",2022-01-31 19:00:00,"E00038",25,"Nokia 680","Issue Resolved",3,"Bonita","Erickson","E00038","Holdrege","Nebraska","South",6,"Morgan Freeman"
"C004446",2022-02-02 19:00:00,"E00012",30,"Google 790","Denied Claim",2,"Isma","Velez","E00012","Omaha","Nebraska","East",2,"Tom Hanks"
"C004447",2022-02-03 19:00:00,"E00012",29,"Apple 120","Denied Claim",2,"Isma","Velez","E00012","Omaha","Nebraska","East",2,"Tom Hanks"
"C004448",2022-02-08 19:00:00,"E00023",18,"Apple 120","Issue Resolved",5,"Harleigh","Murphy","E00023","Chadron","Nebraska","North",4,"Channing Tatum"
"C004449",2022-02-09 19:00:00,"E00008",28,"Apple 120","Issue Resolved",4,"Rufus","Boyer","E00008","Omaha","Nebraska","East",2,"Tom Hanks"
"C004450",2022-02-10 19:00:00,"E00050",30,"Google 790","Issue Resolved",3,"Emilis","Wilks","E00050","Scottsbluff","Nebraska","West",8,"Jennifer Anniston"
"C004451",2022-02-14 19:00:00,"E00031",18,"Apple 120","Return and Refund",5,"Fatema","Dowling","E00031","Holdrege","Nebraska","South",5,"Amanda Bynes"
"C004452",2022-02-16 19:00:00,"E00050",7,"Nokia 680","Issue Resolved",3,"Emilis","Wilks","E00050","Scottsbluff","Nebraska","West",8,"Jennifer Anniston"
"C004453",2022-02-17 19:00:00,"E00020",23,"Apple 120","Return and Refund",3,"Giovanni","Porter","E00020","Chadron","Nebraska","North",3,"Sandra Bullock"
"C004454",2022-02-20 19:00:00,"E00050",16,"Google 790","Denied Claim",3,"Emilis","Wilks","E00050","Scottsbluff","Nebraska","West",8,"Jennifer Anniston"
"C004455",2022-02-21 19:00:00,"E00023",13,"Google 790","Denied Claim",1,"Harleigh","Murphy","E00023","Chadron","Nebraska","North",4,"Channing Tatum"
"C004456",2022-02-23 19:00:00,"E00005",5,"Apple 120","Return and Refund",2,"Marion","Rosas","E00005","Omaha","Nebraska","East",1,"Tom Cruise"
"C004457",2022-01-05 19:00:00,"E00033",12,"Apple 120","Issue Resolved",5,"Diesel","Leon","E00033","Holdrege","Nebraska","South",5,"Amanda Bynes"
"C004458",2022-01-04 19:00:00,"E00005",6,"Apple 120","Return and Refund",2,"Marion","Rosas","E00005","Omaha","Nebraska","East",1,"Tom Cruise"
"C004459",2022-01-05 19:00:00,"E00022",27,"Nokia 680","Return and Refund",5,"Donnie","Watts","E00022","Chadron","Nebraska","North",4,"Channing Tatum"
"C004460",2022-01-06 19:00:00,"E00035",16,"Google 790","Return and Refund",1,"Marianna","Thorpe","E00035","Holdrege","Nebraska","South",6,"Morgan Freeman"
"C004461",2022-01-09 19:00:00,"E00021",9,"Google 790","Return and Refund",5,"Igor","Clements","E00021","Chadron","Nebraska","North",4,"Channing Tatum"
"C004462",2022-01-11 19:00:00,"E00003",4,"Nokia 680","Issue Resolved",4,"Abraham","Whitley","E00003","Omaha","Nebraska","East",1,"Tom Cruise"
"C004463",2022-01-13 19:00:00,"E00008",16,"Apple 120","Denied Claim",2,"Rufus","Boyer","E00008","Omaha","Nebraska","East",2,"Tom Hanks"
"C004464",2022-01-16 19:00:00,"E00021",19,"Google 790","Issue Resolved",4,"Igor","Clements","E00021","Chadron","Nebraska","North",4,"Channing Tatum"
"C004465",2022-01-17 19:00:00,"E00018",15,"Nokia 680","Return and Refund",3,"Maci","Kinney","E00018","Chadron","Nebraska","North",3,"Sandra Bullock"
"C004466",2022-01-20 19:00:00,"E00008",8,"Nokia 680","Denied Claim",2,"Rufus","Boyer","E00008","Omaha","Nebraska","East",2,"Tom Hanks"
"C004467",2022-01-23 19:00:00,"E00050",19,"Nokia 680","Return and Refund",1,"Emilis","Wilks","E00050","Scottsbluff","Nebraska","West",8,"Jennifer Anniston"
"C004468",2022-01-24 19:00:00,"E00004",3,"Nokia 680","Issue Resolved",2,"Sherri","Murillo","E00004","Omaha","Nebraska","East",1,"Tom Cruise"
"C004469",2022-01-30 19:00:00,"E00004",9,"Nokia 680","Return and Refund",2,"Sherri","Murillo","E00004","Omaha","Nebraska","East",1,"Tom Cruise"
"C004470",2022-01-31 19:00:00,"E00050",25,"Google 790","Denied Claim",3,"Emilis","Wilks","E00050","Scottsbluff","Nebraska","West",8,"Jennifer Anniston"
"C004471",2022-02-02 19:00:00,"E00050",7,"Apple 120","Return and Refund",3,"Emilis","Wilks","E00050","Scottsbluff","Nebraska","West",8,"Jennifer Anniston"
"C004472",2022-02-03 19:00:00,"E00032",20,"Google 790","Return and Refund",5,"Owais","Workman","E00032","Holdrege","Nebraska","South",5,"Amanda Bynes"
"C004473",2022-02-08 19:00:00,"E00001",8,"Apple 120","Return and Refund",4,"Finlay","Klein","E00001","Omaha","Nebraska","East",1,"Tom Cruise"
"C004474",2022-02-09 19:00:00,"E00007",3,"Google 790","Denied Claim",2,"Sana","Moran","E00007","Omaha","Nebraska","East",1,"Tom Cruise"
"C004475",2022-02-10 19:00:00,"E00006",23,"Nokia 680","Return and Refund",2,"Juan","Schwartz","E00006","Omaha","Nebraska","East",1,"Tom Cruise"
"C004476",2022-02-14 19:00:00,"E00050",18,"Apple 120","Denied Claim",3,"Emilis","Wilks","E00050","Scottsbluff","Nebraska","West",8,"Jennifer Anniston"
"C004477",2022-02-16 19:00:00,"E00019",6,"Nokia 680","Return and Refund",3,"Dawud","Daniel","E00019","Chadron","Nebraska","North",3,"Sandra Bullock"
"C004478",2022-02-17 19:00:00,"E00050",23,"Nokia 680","Return and Refund",3,"Emilis","Wilks","E00050","Scottsbluff","Nebraska","West",8,"Jennifer Anniston"
"C004479",2022-02-20 19:00:00,"E00034",28,"Google 790","Denied Claim",1,"Sarah","Devlin","E00034","Holdrege","Nebraska","South",5,"Amanda Bynes"
"C004480",2022-02-21 19:00:00,"E00023",29,"Google 790","Issue Resolved",5,"Harleigh","Murphy","E00023","Chadron","Nebraska","North",4,"Channing Tatum"
"C004481",2022-02-23 19:00:00,"E00050",14,"Nokia 680","Denied Claim",3,"Emilis","Wilks","E00050","Scottsbluff","Nebraska","West",8,"Jennifer Anniston"
"C004482",2022-01-05 19:00:00,"E00028",28,"Nokia 680","Return and Refund",2,"Cyrus","Vaughan","E00028","Chadron","Nebraska","North",4,"Channing Tatum"
"C004483",2022-01-04 19:00:00,"E00012",22,"Nokia 680","Return and Refund",4,"Isma","Velez","E00012","Omaha","Nebraska","East",2,"Tom Hanks"
"C004484",2022-01-05 19:00:00,"E00029",25,"Google 790","Return and Refund",4,"Tulisa","Haworth","E00029","Chadron","Nebraska","North",4,"Channing Tatum"
"C004485",2022-01-06 19:00:00,"E00050",30,"Google 790","Denied Claim",1,"Emilis","Wilks","E00050","Scottsbluff","Nebraska","West",8,"Jennifer Anniston"
"C004486",2022-01-09 19:00:00,"E00017",26,"Nokia 680","Denied Claim",1,"Lewie","Garcia","E00017","Chadron","Nebraska","North",3,"Sandra Bullock"
"C004487",2022-01-11 19:00:00,"E00050",23,"Apple 120","Denied Claim",1,"Emilis","Wilks","E00050","Scottsbluff","Nebraska","West",8,"Jennifer Anniston"
"C004488",2022-01-13 19:00:00,"E00010",5,"Google 790","Denied Claim",2,"Lacey-Mai","Bonner","E00010","Omaha","Nebraska","East",2,"Tom Hanks"
"C004489",2022-01-16 19:00:00,"E00027",12,"Nokia 680","Return and Refund",4,"Brayden","Franklin","E00027","Chadron","Nebraska","North",4,"Channing Tatum"
"C004490",2022-01-17 19:00:00,"E00009",5,"Apple 120","Issue Resolved",4,"Reanna","Arellano","E00009","Omaha","Nebraska","East",2,"Tom Hanks"
"C004491",2022-01-20 19:00:00,"E00036",21,"Apple 120","Denied Claim",1,"Raya","Hooper","E00036","Holdrege","Nebraska","South",6,"Morgan Freeman"
"C004492",2022-01-23 19:00:00,"E00023",27,"Google 790","Return and Refund",4,"Harleigh","Murphy","E00023","Chadron","Nebraska","North",4,"Channing Tatum"
"C004493",2022-01-24 19:00:00,"E00011",7,"Apple 120","Return and Refund",5,"Nora","Snider","E00011","Omaha","Nebraska","East",2,"Tom Hanks"
"C004494",2022-01-30 19:00:00,"E00050",28,"Google 790","Denied Claim",1,"Emilis","Wilks","E00050","Scottsbluff","Nebraska","West",8,"Jennifer Anniston"
"C004495",2022-01-31 19:00:00,"E00021",21,"Nokia 680","Issue Resolved",5,"Igor","Clements","E00021","Chadron","Nebraska","North",4,"Channing Tatum"
"C004496",2022-02-02 19:00:00,"E00050",10,"Google 790","Denied Claim",3,"Emilis","Wilks","E00050","Scottsbluff","Nebraska","West",8,"Jennifer Anniston"
"C004497",2022-02-03 19:00:00,"E00006",17,"Google 790","Denied Claim",2,"Juan","Schwartz","E00006","Omaha","Nebraska","East",1,"Tom Cruise"
"C004498",2022-02-08 19:00:00,"E00024",29,"Google 790","Return and Refund",2,"Ramone","Whitehouse","E00024","Chadron","Nebraska","North",4,"Channing Tatum"
"C004499",2022-02-09 19:00:00,"E00009",14,"Nokia 680","Return and Refund",5,"Reanna","Arellano","E00009","Omaha","Nebraska","East",2,"Tom Hanks"
"C004500",2022-02-10 19:00:00,"E00002",4,"Apple 120","Issue Resolved",4,"Dahlia","Grey","E00002","Omaha","Nebraska","East",1,"Tom Cruise"
"C004501",2022-02-14 19:00:00,"E00003",9,"Google 790","Return and Refund",3,"Abraham","Whitley","E00003","Omaha","Nebraska","East",1,"Tom Cruise"
"C004502",2022-02-16 19:00:00,"E00050",27,"Apple 120","Return and Refund",3,"Emilis","Wilks","E00050","Scottsbluff","Nebraska","West",8,"Jennifer Anniston"
"C004503",2022-02-17 19:00:00,"E00035",9,"Nokia 680","Denied Claim",3,"Marianna","Thorpe","E00035","Holdrege","Nebraska","South",6,"Morgan Freeman"
"C004504",2022-02-20 19:00:00,"E00026",22,"Nokia 680","Issue Resolved",5,"Rachael","Legge","E00026","Chadron","Nebraska","North",4,"Channing Tatum"
"C004505",2022-02-21 19:00:00,"E00001",10,"Google 790","Return and Refund",3,"Finlay","Klein","E00001","Omaha","Nebraska","East",1,"Tom Cruise"
"C004506",2022-02-23 19:00:00,"E00021",4,"Nokia 680","Return and Refund",5,"Igor","Clements","E00021","Chadron","Nebraska","North",4,"Channing Tatum"
"C004507",2022-01-05 19:00:00,"E00030",10,"Google 790","Issue Resolved",5,"Louisa","Brock","E00030","Holdrege","Nebraska","South",5,"Amanda Bynes"
"C004508",2022-01-04 19:00:00,"E00050",26,"Google 790","Issue Resolved",1,"Emilis","Wilks","E00050","Scottsbluff","Nebraska","West",8,"Jennifer Anniston"
"C004509",2022-01-05 19:00:00,"E00050",25,"Apple 120","Issue Resolved",1,"Emilis","Wilks","E00050","Scottsbluff","Nebraska","West",8,"Jennifer Anniston"
"C004510",2022-01-06 19:00:00,"E00050",13,"Apple 120","Denied Claim",1,"Emilis","Wilks","E00050","Scottsbluff","Nebraska","West",8,"Jennifer Anniston"
"C004511",2022-01-09 19:00:00,"E00007",7,"Apple 120","Issue Resolved",2,"Sana","Moran","E00007","Omaha","Nebraska","East",1,"Tom Cruise"
"C004512",2022-01-11 19:00:00,"E00050",25,"Nokia 680","Return and Refund",1,"Emilis","Wilks","E00050","Scottsbluff","Nebraska","West",8,"Jennifer Anniston"
"C004513",2022-01-13 19:00:00,"E00036",7,"Apple 120","Return and Refund",1,"Raya","Hooper","E00036","Holdrege","Nebraska","South",6,"Morgan Freeman"
"C004514",2022-01-16 19:00:00,"E00017",17,"Google 790","Denied Claim",1,"Lewie","Garcia","E00017","Chadron","Nebraska","North",3,"Sandra Bullock"
"C004515",2022-01-17 19:00:00,"E00013",15,"Nokia 680","Return and Refund",5,"Sanna","Macfarlane","E00013","Omaha","Nebraska","East",2,"Tom Hanks"
